"bates_number","processed"
"HOUSE_OVERSIGHT_032671",false
"HOUSE_OVERSIGHT_032672",false
"HOUSE_OVERSIGHT_032676",false
"HOUSE_OVERSIGHT_032681",false
"HOUSE_OVERSIGHT_032682",false
"HOUSE_OVERSIGHT_032687",false
"HOUSE_OVERSIGHT_032688",false
"HOUSE_OVERSIGHT_032689",false
"HOUSE_OVERSIGHT_032690",false
"HOUSE_OVERSIGHT_032692",false
"HOUSE_OVERSIGHT_032694",false
"HOUSE_OVERSIGHT_032697",false
"HOUSE_OVERSIGHT_032699",false
"HOUSE_OVERSIGHT_032702",false
"HOUSE_OVERSIGHT_032703",false
"HOUSE_OVERSIGHT_032706",false
"HOUSE_OVERSIGHT_032707",false
"HOUSE_OVERSIGHT_032708",false
"HOUSE_OVERSIGHT_032709",false
"HOUSE_OVERSIGHT_032710",false
"HOUSE_OVERSIGHT_032711",false
"HOUSE_OVERSIGHT_032712",false
"HOUSE_OVERSIGHT_032714",false
"HOUSE_OVERSIGHT_032716",false
"HOUSE_OVERSIGHT_032719",false
"HOUSE_OVERSIGHT_032720",false
"HOUSE_OVERSIGHT_032722",false
"HOUSE_OVERSIGHT_032725",false
"HOUSE_OVERSIGHT_032727",false
"HOUSE_OVERSIGHT_032728",false
"HOUSE_OVERSIGHT_032729",false
"HOUSE_OVERSIGHT_032730",false
"HOUSE_OVERSIGHT_032731",false
"HOUSE_OVERSIGHT_032732",false
"HOUSE_OVERSIGHT_032733",false
"HOUSE_OVERSIGHT_032736",false
"HOUSE_OVERSIGHT_032737",false
"HOUSE_OVERSIGHT_032739",false
"HOUSE_OVERSIGHT_032741",false
"HOUSE_OVERSIGHT_032744",false
"HOUSE_OVERSIGHT_032745",false
"HOUSE_OVERSIGHT_032748",false
"HOUSE_OVERSIGHT_032752",false
"HOUSE_OVERSIGHT_032756",false
"HOUSE_OVERSIGHT_032760",false
"HOUSE_OVERSIGHT_032762",false
"HOUSE_OVERSIGHT_032764",false
"HOUSE_OVERSIGHT_032765",false
"HOUSE_OVERSIGHT_032766",false
"HOUSE_OVERSIGHT_032767",false
"HOUSE_OVERSIGHT_032768",false
"HOUSE_OVERSIGHT_032769",false
"HOUSE_OVERSIGHT_032770",false
"HOUSE_OVERSIGHT_032771",false
"HOUSE_OVERSIGHT_032773",false
"HOUSE_OVERSIGHT_032774",false
"HOUSE_OVERSIGHT_032775",false
"HOUSE_OVERSIGHT_032776",false
"HOUSE_OVERSIGHT_032777",false
"HOUSE_OVERSIGHT_032778",false
"HOUSE_OVERSIGHT_032779",false
"HOUSE_OVERSIGHT_032780",false
"HOUSE_OVERSIGHT_032782",false
"HOUSE_OVERSIGHT_032785",false
"HOUSE_OVERSIGHT_032788",false
"HOUSE_OVERSIGHT_032792",false
"HOUSE_OVERSIGHT_032793",false
"HOUSE_OVERSIGHT_032795",false
"HOUSE_OVERSIGHT_032796",false
"HOUSE_OVERSIGHT_032798",false
"HOUSE_OVERSIGHT_032800",false
"HOUSE_OVERSIGHT_032801",false
"HOUSE_OVERSIGHT_032802",false
"HOUSE_OVERSIGHT_032803",false
"HOUSE_OVERSIGHT_032804",false
"HOUSE_OVERSIGHT_032806",false
"HOUSE_OVERSIGHT_032811",false
"HOUSE_OVERSIGHT_032812",false
"HOUSE_OVERSIGHT_032813",false
"HOUSE_OVERSIGHT_032814",false
"HOUSE_OVERSIGHT_032816",false
"HOUSE_OVERSIGHT_032818",false
"HOUSE_OVERSIGHT_032821",false
"HOUSE_OVERSIGHT_032825",false
"HOUSE_OVERSIGHT_032827",false
"HOUSE_OVERSIGHT_032828",false
"HOUSE_OVERSIGHT_032829",false
"HOUSE_OVERSIGHT_032832",false
"HOUSE_OVERSIGHT_032834",false
"HOUSE_OVERSIGHT_032835",false
"HOUSE_OVERSIGHT_032836",false
"HOUSE_OVERSIGHT_032838",false
"HOUSE_OVERSIGHT_032839",false
"HOUSE_OVERSIGHT_032840",false
"HOUSE_OVERSIGHT_032842",false
"HOUSE_OVERSIGHT_032845",false
"HOUSE_OVERSIGHT_032846",false
"HOUSE_OVERSIGHT_032848",false
"HOUSE_OVERSIGHT_032850",false
"HOUSE_OVERSIGHT_032851",false
"HOUSE_OVERSIGHT_032853",false
"HOUSE_OVERSIGHT_032854",false
"HOUSE_OVERSIGHT_032855",false
"HOUSE_OVERSIGHT_032857",false
"HOUSE_OVERSIGHT_032858",false
"HOUSE_OVERSIGHT_032861",false
"HOUSE_OVERSIGHT_032864",false
"HOUSE_OVERSIGHT_032865",false
"HOUSE_OVERSIGHT_032868",false
"HOUSE_OVERSIGHT_032869",false
"HOUSE_OVERSIGHT_032871",false
"HOUSE_OVERSIGHT_032873",false
"HOUSE_OVERSIGHT_032876",false
"HOUSE_OVERSIGHT_032877",false
"HOUSE_OVERSIGHT_032878",false
"HOUSE_OVERSIGHT_032880",false
"HOUSE_OVERSIGHT_032882",false
"HOUSE_OVERSIGHT_032883",false
"HOUSE_OVERSIGHT_032885",false
"HOUSE_OVERSIGHT_032888",false
"HOUSE_OVERSIGHT_032891",false
"HOUSE_OVERSIGHT_032892",false
"HOUSE_OVERSIGHT_032894",false
"HOUSE_OVERSIGHT_032896",false
"HOUSE_OVERSIGHT_032897",false
"HOUSE_OVERSIGHT_032899",false
"HOUSE_OVERSIGHT_032902",false
"HOUSE_OVERSIGHT_032903",false
"HOUSE_OVERSIGHT_032904",false
"HOUSE_OVERSIGHT_032906",false
"HOUSE_OVERSIGHT_032908",false
"HOUSE_OVERSIGHT_032910",false
"HOUSE_OVERSIGHT_032912",false
"HOUSE_OVERSIGHT_032913",false
"HOUSE_OVERSIGHT_032914",false
"HOUSE_OVERSIGHT_032915",false
"HOUSE_OVERSIGHT_032916",false
"HOUSE_OVERSIGHT_032918",false
"HOUSE_OVERSIGHT_032921",false
"HOUSE_OVERSIGHT_032924",false
"HOUSE_OVERSIGHT_032927",false
"HOUSE_OVERSIGHT_032931",false
"HOUSE_OVERSIGHT_032935",false
"HOUSE_OVERSIGHT_032936",false
"HOUSE_OVERSIGHT_032937",false
"HOUSE_OVERSIGHT_032938",false
"HOUSE_OVERSIGHT_032939",false
"HOUSE_OVERSIGHT_032940",false
"HOUSE_OVERSIGHT_032941",false
"HOUSE_OVERSIGHT_032942",false
"HOUSE_OVERSIGHT_032943",false
"HOUSE_OVERSIGHT_032944",false
"HOUSE_OVERSIGHT_032946",false
"HOUSE_OVERSIGHT_032948",false
"HOUSE_OVERSIGHT_032949",false
"HOUSE_OVERSIGHT_032951",false
"HOUSE_OVERSIGHT_032952",false
"HOUSE_OVERSIGHT_032953",false
"HOUSE_OVERSIGHT_032955",false
"HOUSE_OVERSIGHT_032956",false
"HOUSE_OVERSIGHT_032957",false
"HOUSE_OVERSIGHT_032958",false
"HOUSE_OVERSIGHT_032961",false
"HOUSE_OVERSIGHT_032963",false
"HOUSE_OVERSIGHT_032964",false
"HOUSE_OVERSIGHT_032968",false
"HOUSE_OVERSIGHT_032972",false
"HOUSE_OVERSIGHT_032974",false
"HOUSE_OVERSIGHT_032975",false
"HOUSE_OVERSIGHT_032980",false
"HOUSE_OVERSIGHT_032982",false
"HOUSE_OVERSIGHT_032983",false
"HOUSE_OVERSIGHT_032985",false
"HOUSE_OVERSIGHT_032988",false
"HOUSE_OVERSIGHT_032989",false
"HOUSE_OVERSIGHT_032990",false
"HOUSE_OVERSIGHT_032992",false
"HOUSE_OVERSIGHT_032994",false
"HOUSE_OVERSIGHT_032995",false
"HOUSE_OVERSIGHT_032997",false
"HOUSE_OVERSIGHT_032998",false
"HOUSE_OVERSIGHT_032999",false
"HOUSE_OVERSIGHT_033000",false
"HOUSE_OVERSIGHT_033001",false
"HOUSE_OVERSIGHT_033003",false
"HOUSE_OVERSIGHT_033004",false
"HOUSE_OVERSIGHT_033005",false
"HOUSE_OVERSIGHT_033007",false
"HOUSE_OVERSIGHT_033008",false
"HOUSE_OVERSIGHT_033011",false
"HOUSE_OVERSIGHT_033012",false
"HOUSE_OVERSIGHT_033013",false
"HOUSE_OVERSIGHT_033014",false
"HOUSE_OVERSIGHT_033015",false
"HOUSE_OVERSIGHT_033016",false
"HOUSE_OVERSIGHT_033019",false
"HOUSE_OVERSIGHT_033020",false
"HOUSE_OVERSIGHT_033021",false
"HOUSE_OVERSIGHT_033022",false
"HOUSE_OVERSIGHT_033023",false
"HOUSE_OVERSIGHT_033025",false
"HOUSE_OVERSIGHT_033027",false
"HOUSE_OVERSIGHT_033030",false
"HOUSE_OVERSIGHT_033033",false
"HOUSE_OVERSIGHT_033039",false
"HOUSE_OVERSIGHT_033041",false
"HOUSE_OVERSIGHT_033043",false
"HOUSE_OVERSIGHT_033044",false
"HOUSE_OVERSIGHT_033045",false
"HOUSE_OVERSIGHT_033047",false
"HOUSE_OVERSIGHT_033050",false
"HOUSE_OVERSIGHT_033052",false
"HOUSE_OVERSIGHT_033053",false
"HOUSE_OVERSIGHT_033055",false
"HOUSE_OVERSIGHT_033057",false
"HOUSE_OVERSIGHT_033059",false
"HOUSE_OVERSIGHT_033062",false
"HOUSE_OVERSIGHT_033063",false
"HOUSE_OVERSIGHT_033064",false
"HOUSE_OVERSIGHT_033066",false
"HOUSE_OVERSIGHT_033068",false
"HOUSE_OVERSIGHT_033071",false
"HOUSE_OVERSIGHT_033073",false
"HOUSE_OVERSIGHT_033074",false
"HOUSE_OVERSIGHT_033075",false
"HOUSE_OVERSIGHT_033076",false
"HOUSE_OVERSIGHT_033077",false
"HOUSE_OVERSIGHT_033078",false
"HOUSE_OVERSIGHT_033079",false
"HOUSE_OVERSIGHT_033081",false
"HOUSE_OVERSIGHT_033082",false
"HOUSE_OVERSIGHT_033084",false
"HOUSE_OVERSIGHT_033087",false
"HOUSE_OVERSIGHT_033088",false
"HOUSE_OVERSIGHT_033090",false
"HOUSE_OVERSIGHT_033091",false
"HOUSE_OVERSIGHT_033092",false
"HOUSE_OVERSIGHT_033094",false
"HOUSE_OVERSIGHT_033095",false
"HOUSE_OVERSIGHT_033096",false
"HOUSE_OVERSIGHT_033097",false
"HOUSE_OVERSIGHT_033098",false
"HOUSE_OVERSIGHT_033100",false
"HOUSE_OVERSIGHT_033103",false
"HOUSE_OVERSIGHT_033107",false
"HOUSE_OVERSIGHT_033108",false
"HOUSE_OVERSIGHT_033110",false
"HOUSE_OVERSIGHT_033111",false
"HOUSE_OVERSIGHT_033112",false
"HOUSE_OVERSIGHT_033114",false
"HOUSE_OVERSIGHT_033115",false
"HOUSE_OVERSIGHT_033120",false
"HOUSE_OVERSIGHT_033122",false
"HOUSE_OVERSIGHT_033124",false
"HOUSE_OVERSIGHT_033125",false
"HOUSE_OVERSIGHT_033127",false
"HOUSE_OVERSIGHT_033129",false
"HOUSE_OVERSIGHT_033133",false
"HOUSE_OVERSIGHT_033137",false
"HOUSE_OVERSIGHT_033138",false
"HOUSE_OVERSIGHT_033139",false
"HOUSE_OVERSIGHT_033140",false
"HOUSE_OVERSIGHT_033142",false
"HOUSE_OVERSIGHT_033144",false
"HOUSE_OVERSIGHT_033145",false
"HOUSE_OVERSIGHT_033146",false
"HOUSE_OVERSIGHT_033147",false
"HOUSE_OVERSIGHT_033148",false
"HOUSE_OVERSIGHT_033149",false
"HOUSE_OVERSIGHT_033150",false
"HOUSE_OVERSIGHT_033151",false
"HOUSE_OVERSIGHT_033152",false
"HOUSE_OVERSIGHT_033153",false
"HOUSE_OVERSIGHT_033154",false
"HOUSE_OVERSIGHT_033155",false
"HOUSE_OVERSIGHT_033156",false
"HOUSE_OVERSIGHT_033157",false
"HOUSE_OVERSIGHT_033162",false
"HOUSE_OVERSIGHT_033163",false
"HOUSE_OVERSIGHT_033164",false
"HOUSE_OVERSIGHT_033166",false
"HOUSE_OVERSIGHT_033167",false
"HOUSE_OVERSIGHT_033168",false
"HOUSE_OVERSIGHT_033169",false
"HOUSE_OVERSIGHT_033170",false
"HOUSE_OVERSIGHT_033171",false
"HOUSE_OVERSIGHT_033173",false
"HOUSE_OVERSIGHT_033174",false
"HOUSE_OVERSIGHT_033175",false
"HOUSE_OVERSIGHT_033176",false
"HOUSE_OVERSIGHT_033178",false
"HOUSE_OVERSIGHT_033179",false
"HOUSE_OVERSIGHT_033180",false
"HOUSE_OVERSIGHT_033183",false
"HOUSE_OVERSIGHT_033184",false
"HOUSE_OVERSIGHT_033187",false
"HOUSE_OVERSIGHT_033188",false
"HOUSE_OVERSIGHT_033189",false
"HOUSE_OVERSIGHT_033191",false
"HOUSE_OVERSIGHT_033192",false
"HOUSE_OVERSIGHT_033193",false
"HOUSE_OVERSIGHT_033194",false
"HOUSE_OVERSIGHT_033195",false
"HOUSE_OVERSIGHT_033196",false
"HOUSE_OVERSIGHT_033197",false
"HOUSE_OVERSIGHT_033198",false
"HOUSE_OVERSIGHT_033199",false
"HOUSE_OVERSIGHT_033200",false
"HOUSE_OVERSIGHT_033201",false
"HOUSE_OVERSIGHT_033202",false
"HOUSE_OVERSIGHT_033203",false
"HOUSE_OVERSIGHT_033204",false
"HOUSE_OVERSIGHT_033206",false
"HOUSE_OVERSIGHT_033207",false
"HOUSE_OVERSIGHT_033208",false
"HOUSE_OVERSIGHT_033209",false
"HOUSE_OVERSIGHT_033210",false
"HOUSE_OVERSIGHT_033212",false
"HOUSE_OVERSIGHT_033213",false
"HOUSE_OVERSIGHT_033214",false
"HOUSE_OVERSIGHT_033215",false
"HOUSE_OVERSIGHT_033216",false
"HOUSE_OVERSIGHT_033217",false
"HOUSE_OVERSIGHT_033218",false
"HOUSE_OVERSIGHT_033222",false
"HOUSE_OVERSIGHT_033224",false
"HOUSE_OVERSIGHT_033225",false
"HOUSE_OVERSIGHT_033226",false
"HOUSE_OVERSIGHT_033227",false
"HOUSE_OVERSIGHT_033228",false
"HOUSE_OVERSIGHT_033229",false
"HOUSE_OVERSIGHT_033230",false
"HOUSE_OVERSIGHT_033232",false
"HOUSE_OVERSIGHT_033233",false
"HOUSE_OVERSIGHT_033234",false
"HOUSE_OVERSIGHT_033235",false
"HOUSE_OVERSIGHT_033238",false
"HOUSE_OVERSIGHT_033239",false
"HOUSE_OVERSIGHT_033240",false
"HOUSE_OVERSIGHT_033241",false
"HOUSE_OVERSIGHT_033243",false
"HOUSE_OVERSIGHT_033244",false
"HOUSE_OVERSIGHT_033245",false
"HOUSE_OVERSIGHT_033246",false
"HOUSE_OVERSIGHT_033247",false
"HOUSE_OVERSIGHT_033249",false
"HOUSE_OVERSIGHT_033251",false
"HOUSE_OVERSIGHT_033252",false
"HOUSE_OVERSIGHT_033255",false
"HOUSE_OVERSIGHT_033256",false
"HOUSE_OVERSIGHT_033257",false
"HOUSE_OVERSIGHT_033259",false
"HOUSE_OVERSIGHT_033260",false
"HOUSE_OVERSIGHT_033261",false
"HOUSE_OVERSIGHT_033262",false
"HOUSE_OVERSIGHT_033263",false
"HOUSE_OVERSIGHT_033264",false
"HOUSE_OVERSIGHT_033265",false
"HOUSE_OVERSIGHT_033266",false
"HOUSE_OVERSIGHT_033267",false
"HOUSE_OVERSIGHT_033268",false
"HOUSE_OVERSIGHT_033269",false
"HOUSE_OVERSIGHT_033270",false
"HOUSE_OVERSIGHT_033271",false
"HOUSE_OVERSIGHT_033272",false
"HOUSE_OVERSIGHT_033273",false
"HOUSE_OVERSIGHT_033275",false
"HOUSE_OVERSIGHT_033276",false
"HOUSE_OVERSIGHT_033277",false
"HOUSE_OVERSIGHT_033278",false
"HOUSE_OVERSIGHT_033279",false
"HOUSE_OVERSIGHT_033280",false
"HOUSE_OVERSIGHT_033281",false
"HOUSE_OVERSIGHT_033282",false
"HOUSE_OVERSIGHT_033283",false
"HOUSE_OVERSIGHT_033284",false
"HOUSE_OVERSIGHT_033285",false
"HOUSE_OVERSIGHT_033286",false
"HOUSE_OVERSIGHT_033287",false
"HOUSE_OVERSIGHT_033288",false
"HOUSE_OVERSIGHT_033289",false
"HOUSE_OVERSIGHT_033291",false
"HOUSE_OVERSIGHT_033292",false
"HOUSE_OVERSIGHT_033293",false
"HOUSE_OVERSIGHT_033295",false
"HOUSE_OVERSIGHT_033296",false
"HOUSE_OVERSIGHT_033297",false
"HOUSE_OVERSIGHT_033298",false
"HOUSE_OVERSIGHT_033299",false
"HOUSE_OVERSIGHT_033300",false
"HOUSE_OVERSIGHT_033301",false
"HOUSE_OVERSIGHT_033304",false
"HOUSE_OVERSIGHT_033305",false
"HOUSE_OVERSIGHT_033306",false
"HOUSE_OVERSIGHT_033307",false
"HOUSE_OVERSIGHT_033308",false
"HOUSE_OVERSIGHT_033309",false
"HOUSE_OVERSIGHT_033310",false
"HOUSE_OVERSIGHT_033311",false
"HOUSE_OVERSIGHT_033312",false
"HOUSE_OVERSIGHT_033313",false
"HOUSE_OVERSIGHT_033314",false
"HOUSE_OVERSIGHT_033315",false
"HOUSE_OVERSIGHT_033316",false
"HOUSE_OVERSIGHT_033326",false
"HOUSE_OVERSIGHT_033327",false
"HOUSE_OVERSIGHT_033328",false
"HOUSE_OVERSIGHT_033329",false
"HOUSE_OVERSIGHT_033332",false
"HOUSE_OVERSIGHT_033333",false
"HOUSE_OVERSIGHT_033334",false
"HOUSE_OVERSIGHT_033335",false
"HOUSE_OVERSIGHT_033336",false
"HOUSE_OVERSIGHT_033337",false
"HOUSE_OVERSIGHT_033339",false
"HOUSE_OVERSIGHT_033340",false
"HOUSE_OVERSIGHT_033341",false
"HOUSE_OVERSIGHT_033342",false
"HOUSE_OVERSIGHT_033343",false
"HOUSE_OVERSIGHT_033344",false
"HOUSE_OVERSIGHT_033345",false
"HOUSE_OVERSIGHT_033352",false
"HOUSE_OVERSIGHT_033353",false
"HOUSE_OVERSIGHT_033354",false
"HOUSE_OVERSIGHT_033355",false
"HOUSE_OVERSIGHT_033356",false
"HOUSE_OVERSIGHT_033357",false
"HOUSE_OVERSIGHT_033358",false
"HOUSE_OVERSIGHT_033359",false
"HOUSE_OVERSIGHT_033360",false
"HOUSE_OVERSIGHT_033361",false
"HOUSE_OVERSIGHT_033362",false
"HOUSE_OVERSIGHT_033368",false
"HOUSE_OVERSIGHT_033369",false
"HOUSE_OVERSIGHT_033370",false
"HOUSE_OVERSIGHT_033371",false
"HOUSE_OVERSIGHT_033372",false
"HOUSE_OVERSIGHT_033374",false
"HOUSE_OVERSIGHT_033375",false
"HOUSE_OVERSIGHT_033377",false
"HOUSE_OVERSIGHT_033383",false
"HOUSE_OVERSIGHT_033384",false
"HOUSE_OVERSIGHT_033386",false
"HOUSE_OVERSIGHT_033388",false
"HOUSE_OVERSIGHT_033389",false
"HOUSE_OVERSIGHT_033390",false
"HOUSE_OVERSIGHT_033391",false
"HOUSE_OVERSIGHT_033393",false
"HOUSE_OVERSIGHT_033395",false
"HOUSE_OVERSIGHT_033398",false
"HOUSE_OVERSIGHT_033399",false
"HOUSE_OVERSIGHT_033400",false
"HOUSE_OVERSIGHT_033401",false
"HOUSE_OVERSIGHT_033402",false
"HOUSE_OVERSIGHT_033403",false
"HOUSE_OVERSIGHT_033405",false
"HOUSE_OVERSIGHT_033410",false
"HOUSE_OVERSIGHT_033411",false
"HOUSE_OVERSIGHT_033412",false
"HOUSE_OVERSIGHT_033414",false
"HOUSE_OVERSIGHT_033416",false
"HOUSE_OVERSIGHT_033418",false
"HOUSE_OVERSIGHT_033419",false
"HOUSE_OVERSIGHT_033420",false
"HOUSE_OVERSIGHT_033422",false
"HOUSE_OVERSIGHT_033423",false
"HOUSE_OVERSIGHT_033424",false
"HOUSE_OVERSIGHT_033425",false
"HOUSE_OVERSIGHT_033426",false
"HOUSE_OVERSIGHT_033429",false
"HOUSE_OVERSIGHT_033430",false
"HOUSE_OVERSIGHT_033431",false
"HOUSE_OVERSIGHT_033435",false
"HOUSE_OVERSIGHT_033437",false
"HOUSE_OVERSIGHT_033440",false
"HOUSE_OVERSIGHT_033444",false
"HOUSE_OVERSIGHT_033448",false
"HOUSE_OVERSIGHT_033453",false
"HOUSE_OVERSIGHT_033454",false
"HOUSE_OVERSIGHT_033455",false
"HOUSE_OVERSIGHT_033456",false
"HOUSE_OVERSIGHT_033458",false
"HOUSE_OVERSIGHT_033460",false
"HOUSE_OVERSIGHT_033463",false
"HOUSE_OVERSIGHT_033466",false
"HOUSE_OVERSIGHT_033482",false
"HOUSE_OVERSIGHT_033484",false
"HOUSE_OVERSIGHT_033485",false
"HOUSE_OVERSIGHT_033486",false
"HOUSE_OVERSIGHT_033487",false
"HOUSE_OVERSIGHT_033488",false
"HOUSE_OVERSIGHT_033489",false
"HOUSE_OVERSIGHT_033490",false
"HOUSE_OVERSIGHT_033491",false
"HOUSE_OVERSIGHT_033495",false
"HOUSE_OVERSIGHT_033498",false
"HOUSE_OVERSIGHT_033503",false
"HOUSE_OVERSIGHT_033508",false
"HOUSE_OVERSIGHT_033512",false
"HOUSE_OVERSIGHT_033513",false
"HOUSE_OVERSIGHT_033515",false
"HOUSE_OVERSIGHT_033517",false
"HOUSE_OVERSIGHT_033528",false
"HOUSE_OVERSIGHT_033561",false
"HOUSE_OVERSIGHT_033563",false
"HOUSE_OVERSIGHT_033564",false
"HOUSE_OVERSIGHT_033565",false
"HOUSE_OVERSIGHT_033566",false
"HOUSE_OVERSIGHT_033567",false
"HOUSE_OVERSIGHT_033568",false
"HOUSE_OVERSIGHT_033575",false
"HOUSE_OVERSIGHT_033576",false
"HOUSE_OVERSIGHT_033577",false
"HOUSE_OVERSIGHT_033578",false
"HOUSE_OVERSIGHT_033579",false
"HOUSE_OVERSIGHT_033580",false
"HOUSE_OVERSIGHT_033581",false
"HOUSE_OVERSIGHT_033582",false
"HOUSE_OVERSIGHT_033583",false
"HOUSE_OVERSIGHT_033584",false
"HOUSE_OVERSIGHT_033585",false
"HOUSE_OVERSIGHT_033586",false
"HOUSE_OVERSIGHT_033587",false
"HOUSE_OVERSIGHT_033589",false
"HOUSE_OVERSIGHT_033591",false
"HOUSE_OVERSIGHT_033593",false
"HOUSE_OVERSIGHT_033594",false
"HOUSE_OVERSIGHT_033596",true
"HOUSE_OVERSIGHT_033599",false